body,urls
"공정거래위원회가 13일 주요 편의점의 출점 모범거래 기준을 발표하자 편의점 업계는 전전긍긍하는 모습이다.CU(옛 훼미리마트), GS25, 세븐일레븐, 바이더웨이, 미니스톱 등 주요 5대 대형 편의점 업계는 한목소리로 “당황스럽다”며 “정부의 지침인 만큼 적극적으로 수용하겠지만, 기업 성장에 타격이 있는 만큼 내부에서 우려의 목소리가 커지고 있다”고 밝혔다.한 편의점 업체 관계자는 “편의점이 포화상태에 이른 만큼 이번 규제 강화로 신규 출점을 할 수 있는 곳이 거의 없다고 봐도 무방할 거 같다”며 “기존 매장을 통한 수익 향상에 머리를 맞댈 수 밖에 없다”고 말했다.이미 일부 편의점 업체는 자체적으로 신규 점포 출점 기준을 마련해 운영하고 있다. 하지만 이번 출점 기준이 발표되면서 큰 의미가 없어지게 됐다.CU는 올 초 신규 점포를 낼 때 동선거리 기준으로 50ｍ 이내 출점을 금지하는 기준을 마련하기도 했다. 또 100ｍ 이내 출점을 할 때도 기존 점주와 먼저 협의를 하기로 결정했다. 세븐일레븐은 이미 50m 이내에 점포를 출점하지 않는 기준을 지켜오고 있다.한 편의점 업체 관계자는 “5대 편의점을 제외한 씨스페이스, OK마트, 조이마트 등 군소 편의점업체가 후광 효과를 볼 수도 있을 것”이라고 전했다.[이재설 기자 record@chosun.com]조선비즈 핫 뉴스 Bestㆍ청포도주스에 열광 또 열광…대체 뭐길래ㆍ이재용 부회장 수차례 시진핑 만난 이유가…ㆍ현대차 연비과장 후폭풍이 이 정도일 줄이야 ㆍ칼 빼든 공정위… 편의점 업계 '날벼락' ㆍ""아니 억대 연봉자가 왜…"" 속끓는 은행들chosunbiz.com",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000096757
"【서울=뉴시스】정의진 기자 = 편의점 CU(옛 훼미리마트)가 PB우유를 선보인다. CU는 26일 매일유업과 손잡고 대용량 흰우유 'CU우유(1ℓ)'를 29일부터 판매한다고 밝혔다. 가격은 2000원. 현재 CU는 초코와 딸기, 바나나, 커피 등 총 4가지 가공유 PB제품을 판매하고 있다.  정승욱 CU 음용식품팀 MD는 ""최근 악화된 경기상황으로 소비자들의 가격 민감도가 매우 높아진 상황""이라며 ""CU우유는 보다 저렴한 가격으로 대용량 흰우유 라인에서 소비자들의 큰 호응을 얻을 것으로 기대한다""고 말했다. jeenjung@newsis.com[뉴시스 이시간 핫 뉴스] ㆍ ´구인광고 유인´ 20대女 납치범 항소심서 형 가중 ㆍ 아프리카 최고부자 재산은 120억달러 ㆍ 朴-文 초박빙 접전…´安心´ 잡아야 대권 잡는다 ㆍ ""사위때문에 불행한 딸""…손녀 살해한 외할머니 ㆍ ´위기의 주부들´ 음란물에 편의점 강도까지★ 손 안에서 보는 세상, 모바일 뉴시스★ “우리 결혼합니다” 뉴시스 웨딩알리미 ‘두리’<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0004845643
"한국형편의점 CU(씨유) (자료사진)
본점만 수십배 이익…자영업 점주는 적자 허덕공정위 ""연내 영업거리 제한 등 강력규제""    (서울=연합뉴스) 안승섭 기자 = 최대 프랜차이즈업종인 편의점을 운영하는 점주들이 심각한 위기와 맞닥뜨렸다.    본사에서 이익늘리기에만 급급한 나머지 편의점 수를 지나치게 많이 늘려서다. 점포당 매출이 줄면서 적자 점포가 속출하고 `자영업 대란' 우려마저 나오고 있다.    5일 공정거래위원회에 따르면 국내 최대 편의점 체인인 CU(옛 훼미리마트)의 점포당 매출액은 2008년 5억4천389만원에서 지난해 5억원을 갓 넘는 수준으로 쪼그라들었다.    GS25의 점포당 매출액도 2008년 5억6천109만원에서 지난해 5억2천143만원으로 3년새 4천만원이나 줄었다.     세븐일레븐의 점포당 매출액 감소폭은 2년새 무려 5천만원에 달한다. 2008년 5억2천314만원이었던 매출이 5억원도 채 못 되는 수준으로 떨어져 2010년 4억7천67만원를 기록했다.    2009년 5억4천142만원이던 미니스톱의 점포당 매출액도 지난해 5억원 이하로 추락했다.    매출이 줄어든다는 것은 편의점을 운영하는 점주의 이익도 줄어든다는 뜻이다. 각종 비용 부담에도 불구하고 매출이 줄자 `적자 점포'가 급증하고 있다.    신용보증기금의 분석 결과 전체 편의점 가운데 휴ㆍ폐업하거나 은행에서 빌린 대출의 원금ㆍ이자를 제대로 내지 못하는 부실 편의점 비율이 올해 들어 급격히 높아지고 있다.    2010년 말 4.6%, 지난해 말 4.8%였던 편의점 부실률은 올해 1분기 말 8.7%, 2분기 말 8.8%, 8월 말 9.5%로 수직상승 중이다.     국내 전체 업종의 부실률은 2010년 말 4.6%, 지난해 말 5.0%에서 올해 8월 말 5.9%로 완만하게 상승 중이지만 유독 편의점만 부실률이 급격히 치솟고 있다. 시장이 포화상태에 이를 정도로 편의점 수가 급격히 늘어났기 때문이다.    2006년 말 9천928개로 1만개에도 미치지 못했던 편의점 수는 2007년 말 1만1천56개, 2009년 1만4천130개로 급증하더니 지난해 말 2만개를 돌파해 2만1천221개에 달했다.    연도별 신규 점포 수는 2009년 1천645개에서 2010년 2천807개, 지난해 4천284개로 매년 2배 가까운 수준으로 늘어났다.    신보 최헌철 산업분석팀장은 ""일부 편의점주들이 더 이상 견디기 힘들 정도로 편의점 수가 과잉 팽창한 결과 올해 들어 한계 상황에 이른 편의점들의 부실률이 급격히 높아진 것으로 보인다""고 설명했다.    편의점주들이 매출 감소에 시달리며 점포 문까지 닫는 한계 상황에 내몰린 반면 편의점 본사는 눈덩이처럼 불어나는 이익을 즐기고 있다.    CU를 운영하는 비지에프리테일은 2006년 290억원이었던 순이익이 지난해 774억원으로 급증했다. GS25를 운영하는 GS리테일의 순익도 같은 기간 414억원에서 934억원으로 배 이상 늘었다.    세븐일레븐 브랜드의 코리아세븐은 2006년 10억원이었던 순익이 50배로 늘어 지난해 510억원에 달했다. 한국미니스톱도 같은 기간 순익이 5배가량 늘어 지난해 114억원을 기록했다.    베이버부머의 은퇴로 프랜차이즈 창업시장에 자영업 희망자들이 대거 뛰어드는 상황을 이용해 무차별적으로 점포망 확장에 나선 결과다. 개별 점포의 경영난은 아랑곳하지 않고 본사의 이익에만 급급했다고 할 수 있다.    4대 편의점 프랜차이즈의 순이익은 2006년 총 699억원에서 지난해 2천552억원으로 4배 가까이 늘었다.        편의점의 과잉팽창 문제가 심각한 지경에 이르렀다고 보는 공정위는 제도 개선 의지를 다지고 있다.    공정위 관계자는 ""편의점 간 영업거리를 제한하는 모범거래기준을 올해 안에 만들어 적용할 계획""이라며 ""우월한 지위를 남용해 횡포를 부리는 편의점 본사의 불공정행위도 철저히 단속ㆍ제재하겠다""고 밝혔다.    ssahn@yna.co.kr[이 시각 많이 본 기사]☞<홍준표 새누리 경남지사 후보 문답>☞싸이, 유럽 본격 공략…5일부터 佛.英.獨 방문☞文-安 충돌..""단일화 논의"" vs ""정치개혁 먼저""☞<프로농구> 김민수 ""욕심 버리니 잘 풀리네""☞특검, 소환일정 사실상 마무리…법리검토 착수<연합뉴스 모바일앱 다운받기> <포토 매거진><저작권자(c)연합뉴스. 무단전재-재배포금지.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0005914588
"(서울=뉴스1) 백진엽 기자 = 편의점 CU(씨유)는 1일부터 인기 아이스크림 7종의 가격을 인하한다고 밝혔다.인하상품으로는 우선 '설레임'과 '스크류바'가 있다. 판매가 1600원인 '설레임밀크'(160ml)와 '설레임딸기'(160ml)를 37.5% 할인된 1000원에 판매한다. 또 900원이던 '이청용스크류바'(85ml)와 '스크류바포도'(85ml)는 300원 할인된 600원으로 구입이 가능하다. '설레임딸기'와 '스크류바포도'는 CU에서만 판매하는 'CU전용 상품'이다.이밖에 '더블비얀코'(195ml)와 '이청용월드콘'(160ml)은 각각 600원과 300원 인하된 1200원에, '위즐바닐라'(630ml)는 1000원 저렴한 5000원에 구입할 수 있다.송영민 BGF리테일 스낵식품팀장은 ""최근 어려운 경제상황과 치솟는 물가에 좀 더 합리적인 소비를 추구하는 소비자들을 위해 가격 인하를 결정했다""고 말했다. 백진엽[관련기사]  '짝' 38기, '여자2호-남자7호' 공식커플됐다  김엔젤라 ""손영민 내연녀 아니야"" 불륜설에 '분노'  솔비, 음란동영상 루머 해명 ""국과수서 특정 부위 사진 찍었다"" '버거소녀' 양미라, 커다란 눈에 통통한 볼살…""그땐 그랬지""
저작권자  뉴스1코리아, 무단전재 및 재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=421&aid=0000039269
"편의점 프랜차이즈가 신규 가맹점을 개설할 경우 기존 가맹점에서 250m 이내에 출점할 수 없게 된다. 편의점 가맹계약을 중도 해지할 때 내야하는 위약금은 대폭 축소된다.공정거래위원회는 지난 4월 제과ㆍ제빵 업종, 7월 치킨ㆍ피자 업종, 지난달 커피전문점 업종에 이어 편의점 업종의 모범거래 기준을 마련해 13일부터 시행한다고 밝혔다.적용대상은 가맹점 1000개 이상인 CU(옛 훼미리마트), GS25, 세븐일레븐, 바이더웨이, 미니스톱 등 상위 5개사다. 이들 5개사의 시장점유율을 지난해 가맹점 수 기준으로 97%에 달해 거의 모든 편의점이 이번 규제 대상이다.공정위는 편의점 신규 출점 제한 거리를 250m로 정한 이유에 대해 전화설문조사 및 가맹점 매출분석 결과 중복출점으로 인한 매출감소 피해가 주로 200m 이내에서 발생하는 점을 고려했다고 밝혔다. 신규 출점 제한 거리는 제과ㆍ제빵과 커피전문점은 500m, 치킨은 800m, 피자는 1500m다.공정위는 편의점 업종의 특성을 감안해 일부 조건에 해당되고 기존 가맹점이 동의할 때는 예외를 인정해 주기로 했다. 예외 인정 조건은 ▲왕복 8차선 이상 도로 등 지형지물에 의해 상권이 확연히 구분되는 경우 ▲대학내, 병원, 공원, 터미널 등 특수상권 내에 입점하는 경우 ▲주거지역으로 1000세대 이상 아파트 단지가 새로 들어서는 경우 ▲가맹점 사업자가 동일점포에서 편의점 브랜드를 변경함에 따라 인근 같은 브랜드의 가맹점과 거리가 250m 미만이 된 경우 등이다.공정위는 또 가맹점의 중도 계약해지시 3개월의 예고기간을 부여하는 대신 위약금은 계약금액의 10% 이내로 제한하도록 했다. 위약금을 이렇게 제한하면 계약기간 5년인 완전가맹점의 경우 위약 해지금을 로열티 금액의 10~12개월분에서 6개월분으로 낮출 수 있고, 계약기간 2년인 위탁가맹점의 경우 3~6개월분에서 2개월분으로 인하할 수 있다는 게 공정위의 설명이다. 로열티 금액은 평균매출총이익의 35%다.공정위는 이와 함께 가맹본부가 가맹희망자에게 계약체결 7일 전까지 상권분석 보고서를 서면으로 열람ㆍ설명하고 계약체결시 서면교부하도록 했다. 상권분석 보고서에는 점포예정지 인근 경쟁점 현황, 월 예상매출액 및 산출근거를 반드시 포함해야 한다.[정재형 기자 ddotti@chosun.com]ㆍ8만원짜리 휴대폰 편의점에서 판다ㆍ눈이 오면 편의점에서 속옷이 잘 팔린다?ㆍ""일반인은 못가요"" 구치소 안 편의점엔…chosunbiz.com",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000096704
"(서울=연합뉴스) 임형섭 기자 = 편의점 CU(옛 훼미리마트)는 17일 검은색 햄버거인 '블랙버거'를 출시했다.    천연 오징어 먹물을 이용해 색을 냈으며 노화를 막고 콜레스트롤을 낮추는 효과가 있다고 CU측은 전했다.     CU의 한 관계자는 ""색다른 먹을거리를 찾는 20∼30대를 겨냥한 제품""이라며 ""맛과 영양을 모두 고려한 웰빙 햄버거""라고 말했다. 가격은 2천600원.    CU는 이와 함께 삼겹살을 넣은 도시락 '고추장 삼겹살 구이 도시락'을 3천300원에 내놓았다.    hysup@yna.co.kr

[이 시각 많이 본 기사]☞싸이 `강남스타일' 빌보드 4주 연속 2위☞임성민 ""인생이란 무대에 조연은 없다""☞<李대통령 ""한국, 녹색기후기금 유치에 온 힘"">☞-日야구- 니혼햄·주니치 제2스테이지 1차전勝(종합)☞<이시형씨 검찰엔 '내곡동 땅' 어떻게 진술했나><연합뉴스 모바일앱 다운받기> <포토 매거진><저작권자(c)연합뉴스. 무단전재-재배포금지.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0005879751
"(사진=기사 내용과는 무관함)  News1 이명근 기자
(서울=뉴스1) 박지혜 기자 = 계속되는 폭설과 영하의 날씨로 인해 간편하게 추위를 녹일 수 있는 편의점의 따뜻한 음료 판매가 늘고 있다. 편의점에서 먹을 수 있는 따뜻한 음료라 하면 흔히 온장고 속 음료를 떠올리지만 자세히 살펴보면 선택의 폭은 생각보다 넓다.편의점의 온장고 속에는 커피, 두유, 꿀물 등 유리병 또는 캔 속의 음료가 비치돼 있다. 온장고 문만 열면 바로 따뜻한 음료를 꺼내 먹을 수 있어 가장 간편하다.하지만 편의점에서는 원두커피 아메리카노를 최소 1000원이라는 비교적 싼 값에 바로 내려먹을 수도 있다.또 라떼, 핫초코 등 파우치안에 가루로 들어있는 제품을 비치된 컵에 직접 타먹는 원컵제품도 있다.편의점 속 다양한 따뜻한 음료 중 소비자들로부터 가장 많이 선택받는 제품은 뭘까.8일 CU편의점에 따르면 한파가 시작된 11월27일부터 12월6일까지 11일간 편의점에서 판매된 따뜻한 음료 전체 판매량을 집계한 결과 온장고 속 커피가 55%를 차지해 가장 많이 팔린 것으로 나타났다.온장고 속 꿀물류가 18%, 두유류가 14% 등으로 그 다음을 차지했다. 파우치 속 가루제품을 직접 타먹는 원컵류 음료는 8.7%, 원두를 내려먹는 원두커피류는 3.1% 등을 차지했다.또 다양한 맛의 따뜻한 음료가 있지만 두유, 꿀물 등을 제외한 커피류 제품인 온장고속 커피, 원두커피, 원컵 제품 등이 전체 판매량의 70% 가까이 차지해 소비자들이 따뜻한 음료로 커피제품을 가장 많이 찾는 것으로 나타났다.전국 곳곳에 눈이 내리고 이번 주말과 다음주 초까지 한파가 이어지면서 따뜻한 음료 판매량은 계속 늘어날 전망이다.frog@박지혜[관련기사]  17세 쇼핑몰 사장, 능력에 미모까지...매출 1억원 달성 현아 19금 소주 광고, 폭발적인 반응...50만건 돌파 비행기 황당 기내식 ""아... 진짜 너무하네"" 박근혜, 타임지 커버스토리 등장…'강력한 지도자의 딸'
저작권자  뉴스1코리아, 무단전재 및 재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=421&aid=0000085948
"편의점 CU(구 훼미리마트)는 어려워진 경제상황 등을 감안해 1일부터 인기 아이스크림 7종에 대해 평균 26% 가격인하를 한다.‘설레임밀크(160ml)’와 ‘설레임딸기(160ml)’는 37.5%(600원) 할인된 1000원에, ‘이청용스크류바(85ml)’와 ‘스크류바포도(85ml)’는 33.3%(300원) 할인된 600원에 판매된다.이 밖에 ‘더블비얀코(195ml)’와 ‘이청용월드콘(160ml)’도 각각 600원과 300원 인하된 1200원에 구입할 수 있다.송영민 BGF리테일 스낵식품팀장은 “최근 어려운 경제상황과 치솟는 물가에 좀 더 합리적인 소비를 추구하는 고객들을 위해 인기 아이스크림 7종의 가격 인하를 결정하게 됐다”며 “앞으로도 고객의 니즈에 부합되는 다양한 마케팅을 펼쳐 나갈 계획”이라고 말했다.[김창남 기자 kcn@chosun.com]조선비즈 핫 뉴스 Bestㆍ신불자 50대 男, 5년만에 사과농장으로 '대박'ㆍ'개콘' 브라우니, 빈폴 모델 발탁ㆍBMW 사장 ""못으로 외제차 그어댈 때, 나는…""ㆍ중국女 타짜에 '20억' 뜯긴 韓카지노, 무슨 일? ㆍ응답하라 프로스펙스…워킹화로 제2전성기chosunbiz.com",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000087645
"편의점 CU(옛 훼미리마트)는 매일유업과 손잡고 오는 29일 'CU우유(1000㎖/2000원)'를 출시한다고 26일 밝혔다. CU가 자체 브랜드(PB) 상품으로 대용량 흰 우유를 선보인 것은 이번이 처음이다. 'CU우유'는 편의점 최저가로 같은 용량의 일반 상품보다 20% 가량 저렴하다. SK텔레콤 카드로 12% 할인 받으면 1760원에 구입할 수 있다.  CU는 출시 기념으로 다음달 1일부터 31일까지 'CU우유' 2개를 구매하면 400원 할인해 주는 행사를 진행한다.  CU 측은 ""최근 알뜰 소비가 확산되고 PB상품의 인기가 증가하면서 이번 상품을 기획하게 됐다""고 설명했다. CU는 2009년 서울우유와 손잡고 PB 커피우유를 처음 출시한 이래 초코, 딸기, 바나나 총 4가지 가공유 PB 제품을 판매하고 있다. 이들 제품은 매년 50%씩 매출이 늘고 있다. 한경닷컴 이하나 기자 lhn@hankyung.com▶ '한성주 동영상' 적나라한 진실 드러나 '충격'▶ '낙태강요, 폭행' 최희진, ""이 정도였다니""▶ 女 ""데이트 중 남친이…"" 정말 최악▶ 술에 약 타 女대생 성폭행 교직원 '혹 떼려다…'▶ 주말 캠핑 떠난 부부, 아내 '비명' 소리에…[한국경제 구독신청] [온라인 기사구매] [한국경제 모바일 서비스]ⓒ <성공을 부르는 습관> 한경닷컴, 무단 전재 및 재배포 금지<한국온라인신문협회의 디지털뉴스이용규칙에 따른 저작권을 행사합니다>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0002790061
"(사진=기사 내용과는 무관함)  News1 이명근 기자
(서울=뉴스1) 박지혜 기자 = 계속되는 폭설과 영하의 날씨로 인해 간편하게 추위를 녹일 수 있는 편의점의 따뜻한 음료 판매가 늘고 있다. 편의점에서 먹을 수 있는 따뜻한 음료라 하면 흔히 온장고 속 음료를 떠올리지만 자세히 살펴보면 선택의 폭은 생각보다 넓다.편의점의 온장고 속에는 커피, 두유, 꿀물 등 유리병 또는 캔 속의 음료가 비치돼 있다. 온장고 문만 열면 바로 따뜻한 음료를 꺼내 먹을 수 있어 가장 간편하다.하지만 편의점에서는 원두커피 아메리카노를 최소 1000원이라는 비교적 싼 값에 바로 내려먹을 수도 있다.또 라떼, 핫초코 등 파우치안에 가루로 들어있는 제품을 비치된 컵에 직접 타먹는 원컵제품도 있다.편의점 속 다양한 따뜻한 음료 중 소비자들로부터 가장 많이 선택받는 제품은 뭘까.8일 CU편의점에 따르면 한파가 시작된 11월27일부터 12월6일까지 11일간 편의점에서 판매된 따뜻한 음료 전체 판매량을 집계한 결과 온장고 속 커피가 55%를 차지해 가장 많이 팔린 것으로 나타났다.온장고 속 꿀물류가 18%, 두유류가 14% 등으로 그 다음을 차지했다. 파우치 속 가루제품을 직접 타먹는 원컵류 음료는 8.7%, 원두를 내려먹는 원두커피류는 3.1% 등을 차지했다.또 다양한 맛의 따뜻한 음료가 있지만 두유, 꿀물 등을 제외한 커피류 제품인 온장고속 커피, 원두커피, 원컵 제품 등이 전체 판매량의 70% 가까이 차지해 소비자들이 따뜻한 음료로 커피제품을 가장 많이 찾는 것으로 나타났다.전국 곳곳에 눈이 내리고 이번 주말과 다음주 초까지 한파가 이어지면서 따뜻한 음료 판매량은 계속 늘어날 전망이다.frog@박지혜[관련기사]  17세 쇼핑몰 사장, 능력에 미모까지...매출 1억원 달성 현아 19금 소주 광고, 폭발적인 반응...50만건 돌파 비행기 황당 기내식 ""아... 진짜 너무하네"" 박근혜, 타임지 커버스토리 등장…'강력한 지도자의 딸'
저작권자  뉴스1코리아, 무단전재 및 재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=421&aid=0000085948
"CU멤버십./CU제공
편의점 CU(옛 훼미리마트)는 지난 1일 편의점 업계 최초로 전용 멤버십 카드인 ‘CU멤버십’을 출시했다고 2일 밝혔다.‘CU멤버십’은 실적에 따라 1~3%의 차등 적립률을 적용했다. 대형마트가 0.1~0.5%, 타편의점이 0.5~1%의 적립률을 제공한 것과 비교하면 파격적이라는 게 CU측 설명이다.또 휴대의 편리성과 기능성도 향상돼, 기존 마그네틱 카드와 함께 QR코드, 바코드 스티커가 함께 제공된다.가입 절차는 매장에서 멤버십 카드를 무료로 받은 후 복잡한 본인 인증 절차 없어 ‘CU 홈페이지(http://bgfcu.com)’에서 기본 정보만 입력하면 된다.이용상 BGF리테일 상품본부장은 “장기적인 경기침체와 소비심리 위축으로 단골고객 및 우량고객 확보가 유통업계의 최대 화두로 떠오르고 있다”며 “편의점 업계 최초 전용 멤버십카드인 ’CU멤버십’ 런칭을 통해 고객 혜택 강화와 가맹점포의 매출 향상에 큰 도움이 될 것”이라고 말했다.[김창남 기자 kcn@chosun.com]조선비즈 핫 뉴스 Bestㆍ급발진 피해자, 울분참지 못하고 그만…ㆍ'갤럭시노트2' 공개한 삼성에 외신 반응은ㆍ이번엔 셰일가스다! 美전역 흥분으로 들썩들썩 ㆍ日법원 ""삼성전자, 애플 특허 침해 안해""ㆍSM·YG 잘 나갈때… JYP엔터 뭐하나 했더니chosunbiz.com",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000076791
"편의점 CU의 드라이브스루./CU제공
편의점 ‘CU(옛 훼미리마트)’가 업계 최초로 차에 탄 채 물건을 구매할 수 있는 ‘드라이브스루’(Drive-Thru)를 선보였다. (본보 7월 18일 보도)13일 CU에 따르면 지난 1일 서울 흑석동에 위치한 SK흑석동주유소 내에 국내 1호 드라이브스루 편의점을 오픈했다. 드라이브스루는 차에 탄 채로 물건을 구매할 수 있는 매장 형태로 패스트푸드점에서부터 최근 커피전문점까지 확대되고 있다.신속성과 편의성을 중요시하는 국내 소비자들의 라이프스타일을 감안해 주유소와 편의점을 접목시킨 드라이브스루점을 선보이게 됐다는 게 CU측 설명이다. 특히 드라이브스루점의 경우 일반 편의점과는 달리 삼각김밥, 줄김밥, 샌드위치를 유제품 등 음료와 함께 묶어 세트상품으로 판매한다.견병문 BGF리테일 개발본부장은 “국내 소비자들의 라이프스타일과 구매성향에 최적화된 편의점을 개발하기 위해 기존 편의점과는 다른 새로운 포맷의 드라이브스루 편의점을 선보이게 됐다”며 “향후 고객반응과 점주 만족도를 고려해 드라이브스루 편의점과 같은 신개념 편의점을 더욱 확대하겠다”고 말했다.[김창남 기자 kcn@chosun.com]조선비즈 핫 뉴스 Bestㆍ퇴출 저축銀 직원들 1년만에 뒤집힌 운명ㆍ대한항공 환승객 분노 '11시간 공항 노숙'ㆍ""롯데전자가 돌아왔다""…겁없어질 통큰 시리즈ㆍ""제2의 강남"" 위례 신도시 APT 속살 첫 공개ㆍ황마담의 엔터기술 회사살리려고 결국…chosunbiz.com",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000073370
"미니와인 비노솔로 2종 출시[헤럴드경제=김현경 기자]편의점 CU는 6일 1인 소비자를 겨냥한 미니와인 비노솔로 레드와 비노솔로 화이트를 출시한다고 5일 밝혔다.프랑스 와인업체 르 그랑 셰 드 프랑스(Le Grands Chais De France)에서 스페인 대표 포도 품종인 템프라니요(Tempranillo) 레드와인과 베르데호(Verdejo) 화이트와인을 병입한 이번 상품은 187ml의 용량과 4000원이라는 가격으로 혼자서도 부담 없이 즐길 수 있도록 했다.비노솔로 와인은 아시아에서 처음 선보이는 컵+페트병 일체형 와인이다. 기존 와인이 대부분 유리병인 데 비해 이 와인은 컵이 마개 형식으로 부착돼 있는 페트(PET)병 제품이다. 따라서 와인잔과 와인오프너가 따로 없어도 편리하게 마실 수 있다.이재선 BGF리테일 음용식품팀 주류 담당 구매기획자(MD)는 “비노솔로 와인은 편의점의 주고객층인 젊은 고객층의 니즈에 딱 맞는 와인으로, 편의점 와인 시장에서 새로운 트렌드로 자리매김할 수 있을 것”이라고 말했다.김현경 기자/pink@heraldcorp.com

[오늘의 인기기사]
◆ 이정희 토론회서 ""남쪽정부""...말실수?   
◆ 수성에 물 1천억톤 이상 존재 처음 확인...지구비밀은? 
◆ 朴 vs 李 ‘애국가 논란’ 두고 격돌 ""대선 왜 나오나"" 
◆ 이정희, ‘다카키 마사오’ 언급에 공지영 하는 말이…  
◆ 전여옥 “박근혜, 대통령감 아니다” 일갈   
 - 헤럴드 생생뉴스 Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=112&aid=0002369869
"<앵커>첫 소식입니다.요즘 골목 골목마다 편의점 참 많죠.이렇게 우후죽순으로 생기다보니 폐업하는 곳도 속출하고 있습니다.공정거래위원회가 앞으로 기존 편의점에서 250m 안에는 새 가맹점을 낼 수 없도록 했습니다.윤진섭 기자가 보도합니다.<기자>지난 2008년 편의점 상위 5개사의 전체 매장은 만 천8백여 곳.4년이 채 지나지 않은 올 10월 말엔 이 숫자가 배가 넘는 2만3천6백여 곳으로 불어났습니다.제가 서 있는 서울대 입구역 반경 200미터 이내에만 같은 브랜드의 편의점이 7곳이나 자리잡고 있습니다.불과 5~6미터 거리를 두고 다닥다닥 붙어 있는가 하면 같은 브랜드의 가맹점끼리 이웃하고 있는 경우도 있습니다.전 재산을 걸고 편의점을 열었다가 손해만 보고 폐업한 사람도 많습니다.[폐업 편의점 가맹주 : 1년에 천만원 정도 손해를 봤습니다. 위약금 때문에 폐점하지 못하다가, 어쩔 수 없이 운영을 한 거에요.]같은 회사 편의점과도 경쟁하는 상황이다 보니 점포별 매출은 꾸준히 줄고 있습니다.특히 하루 매출이 백만 원에 못미치는 매출 부진 가맹점의 비율도 2004년 13.1%에서 지난해 25.8%로 대폭 늘어났습니다.점포별 경영 상황은 갈수록 어려워지는데, 정작 가맹본부는 늘어나는 가맹점 덕분에 돈이 넘쳐납니다.국내 1위 업체인 CU는 매출과 영업이익이 매년 10~40% 씩 늘어날 정도입니다.점포주인들은 문을 닫고 싶어도 위약금 때문에 이마저도 어렵습니다.[김철호 변호사: 가맹점주가 장사가 안되서 폐점을 하게 되는 마당에서 가맹본사는 그 경우에도 자기들이 취해야 할 로열티를 (반드시 받는 상황입니다) 가맹 가입자가 폐점할 자유마저도 박탈이 돼 있고..]공정거래위원회는 기존 편의점 반경 250미터 이내에는 같은 브랜드로 새 가맹점을 내지 못하도록 모범거래 기준을 마련했습니다.또 가맹본부는 가맹을 희망하는 사람에게상권 분석보고서를 반드시 알려주도록 했습니다.중도에 계약을 해지할 때 위약금도 큰 폭으로 낮추도록 했습니다.[이동원 /공정위 가맹거래과장 :가맹본부가 가맹점에서 부과했던 8~12개월 수준의 위약금 수준을 계약금의 10%로 낮추도록 해, 최대 6개월치 이내로 위약금이 인하되는 효과를..]편의점 업계는 당혹스럽다는 반응입니다.[편의점 업계 관계자 : 250미터 영업거리 제한은 업계 현실과는 거리가 있는 너무 엄격한 기준이라고 생각하고요.]공정위는 이번에 마련한 모범거래기준의 주요 내용을 정보공개서와 가맹계약서에 포함시켜 가맹 본부가 준수하도록 유도할 계획입니다.SBS CNBC 윤진섭입니다.윤진섭 기자yjs@sbs.co.kr관/련/정/보◆ 애인 없어 외로울 때 ""이거 얼마야?""…눈물의 백허그 패딩◆ 탑 힘찬 합성 사진 ""연예계 최고 닮은꼴""…형제라 해도 믿겠네◆ 정경미 결혼 심경, 이제는 말할 수 있다? ""생각보다…""◆ 어머니 뜨개질 만렙 ""폭설용 스웨터""…아들 사랑이 과하셨습니다◆ 근육질 해리포터 ""헬스장 끊었니?""…성인버전 해리포터 섹시하네【 대한민국 1등 글로벌 경제채널  www.SBSCNBC.co.kr 】☞ SBS CNBC 공식  [페이스북] [트위터] [모바일 앱] 바로가기 ,< ⓒ SBS CNBC & SBS Contents Hub. 무단 전재 및 재배포 금지 >",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=375&aid=0000055248
