body,urls
"11번가는 한국P&G와 함께 동영상 콘텐츠를 통해 상품을 알리고 판매하는 'V커머스' 프로모션인 '팸퍼스 라이브 온에어'를 실시한다고 20일 밝혔다.  영상을 즐겨보는 젊은 육아맘들을 겨냥해 제품 정보를 담은 동영상으로 제품의 신뢰도를 높이고, 쇼핑의 즐거움과 할인 혜택까지 줄 수 있도록 구성됐다.  오는 23일까지 매일 오전 11시부터 한 시간 동안 11번가 모바일 앱을 통해 팸퍼스 브랜드를 알리는 다양한 'V커머스 콘텐츠'를 소개한다. '팸퍼스 퀴즈쇼', '육아맘들과의 토크쇼', 인기 유튜버 '말이야와 친구들'이 출연한 방송에 이어, 20일과 21일에는 미국 오하이오주에 있는 팸퍼스 R&D센터에서 팸퍼스 기저귀의 우수한 품질과 안전성을 소개한다.  또 오는 23일까지 '팸퍼스 기저귀 매일 특가 찬스'를 통해 통기성을 높인 '팸퍼스 스와들러', 360도 허리밴드가 늘어나는 '팸퍼스 베이비드라이', 활동적인 아이들을 위한 '팸퍼스 프리미엄 크루저' 등을 최대 1만6000원 할인 혜택을 받을 수 있는 할인쿠폰을 준다.  11번가는 최근 동영상 쇼핑 콘텐츠를 강화하는 중이다. 이달 초엔 모바일앱에 '동영상 자동재생 기능'을 적용, 홈탭과 상품 상세설명 페이지에서 상품 정보 동영상이 자동으로 재생돼 보여질 수 있도록 했다. 고객들이 영상을 통해 제품의 장점과 사용법 등을 보다 정확하고 흥미롭게 볼 수 있는 기능이다.  11번가 임현동 마트담당은 ""고객들이 선호하는 영상 쇼핑 콘텐츠를 적극적으로 활용해 이커머스 업계의 리더십을 확보하겠다""며 ""앞으로도 영상을 활용한 V커머스 프로모션을 적극 추진해나갈 계획""이라고 말했다. yjjoe@fnnews.com 조윤주 기자   ▶ 헉! 소리나는 스!토리 뉴스 [헉스]▶ 클릭해, 뉴스 들어간다 [뉴스쿨] ▶ 세상에 이런일이 [fn파스]  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004248121
"갈수록 높아지는 소비자의 니즈는 이커머스 시장에도 새로운 변화를 가져오고 있다. 과거 소비자들이 이커머스 시장을 통해 가격과 품질 경쟁력을 손쉽게 비교하고 편리하게 구입하는 것에 만족했다면, 이제는 구매 과정에서 다양한 상호 작용과 즉각적인 대응을 기대한다. 또 재미있는 콘텐츠가 더해져 상품 설명 이상의 것을 보고 즐길 수 있기를 원한다.온라인을 통해 실시간 라이브 스트리밍으로 상품을 판매하는 라이브커머스가 그것이다. 라이브커머스는 이커머스와 뉴미디어가 결합된 형태의 쇼핑 방식으로 세계 최대의 소비시장을 갖춘 중국에서는 이미 하나의 쇼핑 포맷으로 자리 잡았다. 실제로 딜로이트사에 따르면 중국 내 라이브커머스 매출은 전년도 대비 32%나 급증한 것으로 추산된다.라이브커머스 도입에 대한 요구는 국내에서도 마찬가지다. 입점이 어려운 홈쇼핑 채널에 비해 진입장벽이 낮은 데다 전문가나 유명인들이 직접 제품을 시연하는 동시에 시청자들과 즉각적으로 소통하고 피드백받을 수 있다는 점에서 제품 판매자와 소비자 모두 만족도가 높다.그러나 라이브커머스 플랫폼 구축 과정에 전문 인력과 인프라가 필요하다는 점은 라이브커머스 도입의 큰 장애물이 되고 있다.이러한 가운데 라이브 동영상 솔루션 전문기업 브라이트코브가 티몬의 실시간 쇼핑 방송 '티비온(TVON)'에 라이브 스트리밍 솔루션을 제공, 라이브커머스 시장에 해법을 제시하고 있다.티몬은 지난 2017년 9월부터 본격적으로 양방향 소통이 가능한 실시간 쇼핑 방송 티비온을 론칭, 2018년 11월 기준 라이브 방송 500회를 돌파했으며, 생방송 도중 판매액 4억 원을 갱신하는 등 폭발적 반응을 얻어낸 바 있다.이와 관련 브라이트코브의 박성혁 부장은 “요즘처럼 동영상 중심 마케팅과 라이브 스트리밍이 대세로 떠오르는 커머스 시장에서 자사와 같은 서비스 프로바이더를 통해 라이브 커머스를 도입한다면 신속하게 시장을 선점하고 소비자들에게 빠르고 원활한 서비스를 제공할 수 있을 것”이라고 밝혔다.한편, 브라이트코브는 다양한 디바이스에 비디오를 배포하고 수익화하는데 최적화된 클라우드 기반의 비디오 솔루션을 제공하는 글로벌 기업으로, 현재 70개국 5,000여 개 기업이 브라이트코브의 솔루션을 적용하고 있다.온라인 뉴스팀 기자(sbscnbcnews@sbs.co.kr) ☞ 의견 있는 경제채널 SBSCNBC [홈페이지]☞ 경제를 실험한다~ #머니랩 [네이버 TV] 저작권자 SBS플러스 & SBS I&M 무단전재-재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000177224
"위메프가 V커머스를 활용해 소상공인 온라인 판로지원에 나선다.위메프는 지난 5월 31일 중소기업유통센터와 제휴를 맺고, 내년 2월까지 V커머스를 활용한 우수 소상공인 지원사업을 진행한다고 4일 밝혔다.위메프는 70개 소상공인의 상품 홍보영상 제작 및 기획전을 운영한다. 영상을 통한 상품 홍보와 판매에 적극 참여하고, 해당 상품에 10~15% 할인쿠폰을 제공해 매출활성화를 돕는다.위메프 상생협력파트 신희운파트장은 ""소상공인들은 우수한 품질의 상품이 있어도 판로 개척과 홍보에 어려움을 겪는 경우가 많다""며 ""위메프 쇼핑 플랫폼을 활용해 소상공인의 판매 역량 강화 및 매출 활성화를 돕겠다""고 말했다.한편 위메프는 지난해 11월 인기 크리에이터와 손잡고 15개 소상공인 우수제품을 소재로 라이브 방송 '입덕하우스'를 진행하는 등 꾸준히 소상공인 판로 개척 및 매출 확대를 지원하고 있다.이정혁 기자 jjangga@sportschosun.com▶사주로 알아보는 내 운명의 상대▶눈으로 보는 동영상 뉴스 핫템- Copyrightsⓒ 스포츠조선(http://sports.chosun.com/), 무단 전재 및 재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=076&aid=0003437481
"토크쇼부터 음악 공연까지이색 방송 시도하는 홈쇼핑家""무한경쟁속 잇단 차별화 전략""[디지터타임스 김민주 기자] #지난 19일 오후 7시 서울 방배동 CJ ENM 사옥 지하 1층에서 열린 CJ몰 '쇼크라이브'에서는 타이거 JK 특집 생방송이 2시간 동안 진행됐다.드렁큰타이거 대표곡 '너희가 힙합을 아느냐' 공연을 시작으로 생방송의 막이 올랐다. 생방송이 시작되자마자, 채팅창은 몰려든 시청자로 터져나갔다. 시작 전부터 접속자수가 폭주하면서 채팅창은 잠깐 먹통이 되기도 했다. 이날 한국 힙합 1세대 뮤지션 드렁큰타이거의 래퍼 타이거JK는 자신의 이름을 내걸고 직접 제품 개발에 참여한 블루투스 이어폰을 선보였다. 이 상품은 합리적인 가격과 우수한 기능이 강점으로 타이거JK가 오랜 기간 쌓아온 뮤지션으로서의 노하우와 중소기업 '케이스비'의 모바일 기술이 접목해 탄생했다.이날 타이거JK는 ""블루투스 이어폰이 학생들 사이에서 유행이지만, 가격이 너무 비싸니 속이 상해 우는 여학생을 보았다""며 ""어떻게 하면 합리적인 가격에 음질이 좋은 이어폰을 만들 수 있을까 고민하다가 우연히 기술력이 좋은 중소기업을 만나게 돼 블루투스 이어폰을 만들게 됐다""고 말했다. 홈쇼핑이 무한변신 중이다. CJ오쇼핑은 지난 2017년 12월 CJ몰 모바일 쇼핑 생방송 전용 채널 쇼크라이브를 개국했다. 쇼크라이브는 고객과의 채팅을 기반으로 진행된다. 쇼핑크리에이터 및 다양한 1인 미디어 콘텐츠 크리에이터를 앞세워 패션, 뷰티, 리빙 등 상품카테고리를 세분화해 생방송을 진행하고 있다.이날 쇼크라이브는 1부와 2부로 나눠, 타이거JK가 직접 채팅창에 올라온 상품에 대한 궁금증이나 감상평을 실시간으로 공유하는 형식으로 진행됐다. '좋아요 수'와 '주문금액 달성' 미션을 성공할 때마다 드렁큰타이거 히트곡을 라이브로 공연하기도 했다. 이날 댓글 수 5200건, 좋아요 수는 11만4000건을 기록하면서 드렁큰타이거는 총 9곡을 선보였다.이날 생방송을 위해 마련된 현장보다 오히려 채팅창의 열기가 더욱 뜨거웠는데, 2부에서는 정점에 달했다. 드렁큰타이거가 히트곡 '난 널 원해', '몬스터' 등을 부르자 채팅창에서는 가사를 쓰며, 노래를 따라 부르는 진풍경이 펼쳐지기도 했다.이날 한 여성 방청객은 직접 무대에 올라와 블루투스 이어폰을 체험하며, 시청자와 함께 의견을 공유하기도 했다. 이 방청객은 블루투스 이어폰을 끼고, 무아지경의 댄스를 선보이면서 현장은 물론, 채팅창까지 웃음으로 떠들썩하게 만들었다.이날 쇼크라이브는 성황리에 마쳤다. CJ몰에서만 3만명이 시청했다. 이는 8월 동시간대(19시~21시) 방송 평균보다 약 4.3배 많은 고객들이 접속한 수치다. CJ몰과 동시 송출한 카카오티비에서도 고객 6만1400명이 시청해 이날 방송은 총 9만1400명이 시청한 것으로 집계됐다. 동시접속자수 역시 1155명으로 쇼크라이브 방송 이래 가장 높은 기록을 세웠다. 방송 종료 전 집계된 판매액은 3500만원으로 당초 목표치였던 3000만원을 초과 달성했다.CJ오쇼핑은 격변하는 유통 경쟁 환경 속에서 차별화된 시도를 거듭하며 모바일 경쟁력을 강화해 나가고 있다. 모바일 생방송과 공연 콘텐츠의 결합한 시도로 신규 고객을 유입하고 차별화된 고객 쇼핑 경험을 제공하고 있다. 쇼핑 트렌드가 모바일로 바뀌면서 기존 4050세대 외 2030세대 공략도 절실하기 때문이다.이화겸 CJ ENM 오쇼핑부문 모바일라이브팀장은 ""CJ몰 쇼크라이브는 고객들의 취향과 최신 트렌드에 맞는 핫한 상품을 신선한 방식으로 만나볼 수 있는 채널""이라며 ""문화 콘텐츠와 결합한 새로운 모바일 커머스 콘텐츠를 다양하게 진행했던 노하우를 바탕으로, 향후에도 모바일 생방송에서 새로운 시도를 거듭해 나갈 예정""이라고 말했다. 김민주기자 stella2515@dt.co.kr 디지털타임스 기획 : [ ] 에게 고견을 듣는다 / [연중기획] 풀뿌리상권 살려내자네이버 채널에서 '디지털타임스'를 구독해주세요.",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002554400
"신세계TV쇼핑이 모바일 생방송 매일 방영 체제에 돌입한다.신세계TV쇼핑(김홍극)은 26일부터 모바일 생방송 '오싹한 라이브' 편성을 주 2회에서 하루 3회로 확대한다고 밝혔다. 시청자 주목을 받는 콘텐츠를 전면 배치해 모바일 경쟁력 극대화를 노린다. 시청자 접근성을 높이기 위해 신세계TV쇼핑 모바일 애플리케이션(앱)과 카카오TV라이브 이원 채널을 가동한다.신세계TV쇼핑이 지난 4월 선보인 '오싹한 라이브'는 점심시간에 쇼핑을 즐기는 30대 직장인을 겨냥한 콘텐츠다. 매주 수요일 1회 방송으로 한 달 만에 누적 시청자 10만명을 넘겼다. 지난 6월 주 2회로 확대한 이후 두 달 여만에 매일 볼 수 있는 핵심 콘텐츠로 재개편됐다. 현재까지 회 당 방문 고객은 3만명 수준, 총 제작 편수는 150여편이다.신세계TV쇼핑은 매일 오전 8시 30분, 낮 12시 30분, 밤 10시에 각 30분씩 오싹한 라이브를 송출한다. 직장인의 출근, 점심식사, 취침 전 시간대를 정조준했다.양방향 소통을 위한 실시간 채팅 기능도 도입했다. 한층 정확한 상품 정보와 제품 후기를 공유하면서 소비자 흥미를 이끌어낸다.주용노 신세계TV쇼핑 뉴테크 담당 상무는 “이번 개편으로 모바일 소비자의 채널 접근성을 한층 강화하게 됐다”고 평가했다.홈쇼핑 업계의 비디오(V) 커머스 경쟁은 본격화될 전망이다. 스마트폰과 영상 공유 채널 확대에 따라 짧은 분량 콘텐츠를 수시로 소비하는 '스낵컬처' 트렌드가 확산되고 있기 때문이다.CJ ENM은 최근 V커머스 플랫폼 '다다픽' 브랜드 이름을 '인마이포켓(IN MY POCKET)' 으로 변경했다. V커머스 콘텐츠를 비롯해 자체브랜드, 주요 판매자 위탁 상품을 한 데 모아 판매한다. 자사 몰인 CJ몰에 이어 주요 V커머스 채널을 활용하며 다양한 콘텐츠를 선보일 계획이다.롯데홈쇼핑은 최근 주 2회 방영했던 모바일 생방송 'MSG(모바일 쇼핑 GO)'을 주 3회로 확대하고 유튜브로 채널까지 개설했다. GS샵은 지난 1월 1분 내외 영상으로 상품을 소개하는 모바일 TV매장 '내일TV' 서비스를 출시했다.윤희석 유통 전문기자 pioneer@etnews.com▶ 비욘드 RPA & Human 콜라보 콘서트 2019▶ 네이버 모바일에서 [전자신문] 채널 구독하기▶ 전자신문 바로가기 [Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0002837405
"기존 아바타·3D 모델의 가상 피팅과 차별화고객의 실물을 TV 화면으로 전송해 간접 피팅가구·가전 등 3D 상품을 집 원하는 위치에 가상 배치 KTH·현대홈쇼핑·롯데홈쇼핑과 실감형 홈쇼핑 서비스 확대【서울=뉴시스】오동현 기자 = KT가 올레 tv 홈쇼핑 방송에 증강현실(AR) 기술을 접목해 상품을 입체적으로 체험할 수 있는 'AR 쇼룸' 서비스를 출시한다고 28일 밝혔다. AR 쇼룸은 IPTV 셋톱박스와 연동된 모바일 앱(App)만 있으면 제휴된 홈쇼핑 3사의 채널에서 방송하고 있는 상품을 모바일과 TV 화면에 3D 콘텐츠로 구현하는 실감형 커머스 서비스다. 고객은 모바일 화면에 구현된 가구나 가전 등의 3D 상품을 집 원하는 위치에 가상으로 배치해 보거나, 손가락으로 터치해 360도 돌려가며 자세히 살펴볼 수 있다. 미러링 모드를 활용하면 모바일 카메라로 비춘 고객의 실물을 TV 화면으로 전송해 고객이 의류 또는 액세서리 등의 상품을 간접 피팅하는 경험도 할 수 있다. 기존에 선보인 아바타나 3D 모델의 가상 피팅과는 차별화된다.AR 쇼룸 서비스를 위해 KT는 KTH, 현대홈쇼핑, 롯데홈쇼핑과 손잡고 지난 27일 서울 광화문 KT사옥에서 'KT IPTV 기반 홈쇼핑 실감형 서비스 제공 및 활성화를 위한 업무협약(MOU)'을 체결했다.업무협약에 따라 KT와 홈쇼핑 3사는 AR 쇼룸 서비스를 출시하고 실감형 커머스 시장 확대에 나선다. 다양한 상품군으로 서비스 적용을 확대하고 기술 고도화를 위해 협력한다는 방침이다. 세부 협력 사항으로는 ▲홈쇼핑 실감형 서비스 제공을 위한 IPTV 플랫폼 구축 ▲서비스 구현을 위한 3D 콘텐츠 제작 및 실시간 방송 편성 ▲차세대 IT 기술을 활용한 TV 앱 및 모바일 앱 구현 등이 있다.KT는 '기가지니' 또는 '올레 tv UHD' 셋톱박스가 설치되는 상품 중 '올레 tv 라이브' 수신 방식을 이용하는 고객 대상으로 K쇼핑(채널20), 현대홈쇼핑플러스샵(채널36), 롯데원티비(채널44)에서 AR 쇼룸 서비스를 선보인다. 고객이 TV 홈쇼핑 방송을 보다가 AR 쇼룸 버튼을 클릭하면 TV 화면 우측에 서비스가 실행된다. 모바일로 구글 플레이 스토어 또는 애플 앱스토어에서 AR 쇼룸 앱을 받아 실행하고 와이파이를 활용해 모바일과 셋톱박스를 연결하면 서비스를 이용할 수 있다.KT 미디어플랫폼사업본부장 송재호 전무는 ""국내 최초로 출시하는 IPTV 기반의 AR 쇼룸 서비스는 영상 중심의 TV 홈쇼핑 시장에 새로운 가치를 제공해 줄 것으로 기대한다""며 ""향후 KT의 증강현실 기술과 홈쇼핑 사업자의 커머스 역량을 결합해 TV 홈쇼핑 이용 고객에게 보다 편리하고 즐거운 쇼핑 경험을 제공해 나가겠다""고 말했다.odong85@newsis.com▶ 네이버에서 뉴시스 채널 구독하기▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009139736
"11번가(대표 이상호)는 오는 23일까지 한국P&G와 동영상 콘텐츠로 상품을 알리고 판매하는 'V커머스' 프로모션 '팸퍼스 라이브 온에어'를 실시한다고 20일 밝혔다.해당 기간 매일 오전 11시부터 11번가 모바일 애플리케이션(앱)에서 '팸퍼스' 브랜드를 알리는 다양한 영상을 제공한다. 20·21일에는 미국 오하이오주 소재 팸퍼스 연구·개발(R&D)센터에서 팸퍼스 기저귀의 우수한 품질과 안전성을 소개하는 콘텐츠를 제공한다.11번가는 영상 시청 후 응원 댓글을 남긴 고객 총 85명을 추첨해 에르고 힙시트, 마마스앤파파스 스너그 등을 선물한다.23일까지 '팸퍼스 기저귀 매일 특가 찬스'에서 '팸퍼스 스와들러' '팸퍼스 베이비드라이' '팸퍼스 프리미엄 크루저' 등을 최대 1만6000원 저렴하게 구매할 수 있는 할인 쿠폰을 제공한다.임현동 11번가 마트담당은 “고객이 선호하는 영상 쇼핑 콘텐츠를 적극 활용해 e커머스 업계 리더십을 확보하겠다”면서 “앞으로도 V커머스 프로모션을 적극 추진할 계획”이라고 말했다.윤희석 유통 전문기자 pioneer@etnews.com▶ ""밀레니얼 세대에게 팔아라""  밀레니얼/Z세대 쇼크 & 패러다임 시프트 콘서트 2019▶ 네이버 모바일에서 [전자신문] 채널 구독하기▶ 전자신문 바로가기 [Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0002821941
"KTH와 현대홈쇼핑, 롯데홈쇼핑이 각각 KT와 손잡고 증강현실(AR) 기술 기반 쇼핑 서비스를 데이터홈쇼핑(T커머스)에 도입한다. 최신 정보통신기술(ICT)을 활용한 이른바 '리테일테크'로 서비스 차별화를 추진, 시청자 이목을 사로잡는 전략을 편다.KTH와 현대홈쇼핑, 롯데홈쇼핑은 지난 27일 서울 광화문KT 빌딩에서 'KT IPTV기반 홈쇼핑 실감형 서비스 제공 및 활성화를 위한 공동협력' 양해각서(MOU)를 교환했다.4개사는 △홈쇼핑 실감형 서비스 제공을 위한 IPTV 플랫폼 구축 △서비스 구현을 위한 3D 콘텐츠 제작 및 실시간 방송 편성 △차세대 IT을 활용한 TV 앱 및 모바일 앱 구현 등에 합의했다.T커머스 3사는 이번 협력에 따라 'AR쇼룸'을 선보인다. 실시간 방송 중인 홈쇼핑 상품을 3D 콘텐츠로 구현, TV와 모바일을 연동해 입체적으로 체험하는 실감형 커머스 서비스다. KT '기가지니'와 '올레 tv UHD' 상품 중 '올레 tv 라이브' 수신 방식을 선택한 약 240만명에게 제공된다. 현재 이용하는 통신사에 관계없이 스마트폰에서 해당 서비스를 구현할 수 있다.크기, 색상 등 다양한 옵션을 제공한다. 고객 취향이 상품 구매 여부를 좌우하는 패션 제품은 모바일 화면에서 옷 소재까지 사실적으로 구현한 3D 화면으로 실제 입어보는 것 같은 효과를 경험할 수 있다.가구 제품은 실제 거주 중인 공간에 실측 크기를 가상으로 배치해 볼 수 있다. 기존 방송에서는 알기 어려웠던 인테리어 조화, 내부 구성 등도 한 눈에 확인할 수 있다.(왼쪽부터) 김명섭KTH 커머스부문 전무, 송재호 KT 미디어플랫폼사업본부 전무, 김인호 롯데홈쇼핑 DT본부 전무, 박필승 현대홈쇼핑 멀티채널사업부 상무현대홈쇼핑 관계자는 “TV로 쇼핑하면서 상상하는 가구와 가전 배치, 의류 스타일링 등을 AR 기술로 구현할 수 있게 됐다”면서 “별도 장비 없이 스마트폰과 TV만 연결시켜 사용하면 되기 때문에 누구나 손쉽게 이용할 수 있다”고 말했다.현대홈쇼핑은 부피가 큰 생활상품군을 시작으로 'AR 쇼룸' 콘텐츠를 선보일 계획이다. 월 2회 의류, 잡화, 가전 등을 AR 콘텐츠로 제작해 방영한다. 명품 및 주얼리 상품 특화 프로그램 '더 그레이스', 전지적 MD(상품기획자)·PD(프로듀서) 시점 등 다양한 형태 프로그램을 준비중이다.KTH는 '잭필드 레이디스 밴딩팬츠', '삼성 UHD TV'을 AR 쇼룸에서 소개할 예정이다. 향후 패션, 가전, 가구 등 다양한 상품군에 AR 기술을 접목해 서비스를 확대할 계획이다.김명섭 KTH K쇼핑 커머스부문장은 “인공지능(AI)을 활용한 대화형 커머스와 음성결제 서비스, AR 쇼룸 등 ICT 기반의 차별화된 쇼핑 서비스로 고객 만족도를 높이겠다”고 강조했다.윤희석 유통 전문기자 pioneer@etnews.com▶ 네이버 모바일에서 [전자신문] 채널 구독하기▶ 전자신문 바로가기 [Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0002796487
"[머니투데이 대학경제 임홍조 기자]  삼육대학교는 최근 홍선아(영문학과 4학년, 사진) 학생이 대학생 미디어 커머스 영상 공모전에서 대상을 차지했다고 8일 밝혔다.이번 공모전은 한국정보사회학회가 주관하고, 고려대 미디어 스튜디오 도서관이 주최하며 CJ ENM이 후원했다.이는 새로운 유통 트렌드에 발맞춰 청년 인재를 육성하고, 중소기업의 미디어 커머스 마케팅을 돕는 상생 프로그램의 일환으로 마련됐다.  공모전은 중소기업 상품 홍보 영상을 제작해 접수한 후, 본선에서 이색 상품 전문몰 '펀샵'에서 판매하는 제품 중 하나를 선택해 미디어 커머스 영상을 만들어 발표하는 방식으로 진행됐다. 삼육대 홍선아 학생은 스마트폰 거치대를 소재로 영상을 제작해 대상을 차지했다. 스마트폰 거치대가 문어발 모양을 닮은 것에 착안, 실제 문어를 출연시키는 등 재치 있게 제품의 특·장점을 설명해 호평을 받았다. 동물병원이란 콘셉트로 제품의 내구성을 검증한 것도 돋보였다. 홍 학생은 상금 300만 원과 함께 올해 하반기 CJ ENM 오쇼핑부문 공개채용 지원 시 서류 전형 면제 혜택을 받는다. 또한 오는 9~10월 쇼크라이브 인턴십에 참여해 일대일 멘토링을 받으며, 커머스형 콘텐츠 제작에도 참여할 예정이다. 홍 학생은 ""삼육대 SNS 기자단 수-러브(SU-LOVE) 활동을 하면서 콘텐츠 제작을 시작했다. 이번 공모전은 전공을 뛰어넘어 새로운 길을 탐색한 좋은 계기""라며 ""인턴십을 통해 업계 실무 경험을 쌓은 후 앞으로 미디어 커머스 업계의 흐름을 주도하는 기획자로 성장하겠다""고 말했다.임홍조 기자 ▶주식투자 감 잡고 싶다면 [재테크 칼럼]▶바람 피운 배우자 4가지 징후 [변호사 가사상담] ▶주요 이슈만 콕콕! <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=008&aid=0004260901
T커머스 K쇼핑이 3일 글로벌 엔터테인먼트 업체 화이브라더스코리아와 커머스 사업 협력을 위한 양해각서를 체결했다. 이번 협약에 따라 양사는 중국 현지 유명 크리에이터 왕홍 커머스 사업을 공동 추진한다. 화이브라더스코리아는 왕홍 매니지먼트를 담당한다. K쇼핑은 왕홍이 활동하는 모바일 라이브 방송을 통해 중국 소비자에게 상품을 선보일 계획이다. 20일에는 300만 명의 팔로워를 확보한 유명 왕홍 에이미 소소가 서울 목동 K쇼핑 스튜디오에서 타오바오 모바일 라이브 방송을 실시한다. 에이미 소소가 직접 선정한 K쇼핑 인기 상품인 ‘메이시크 핑거팁 아이브로우 틴트’를 판매한다.스포츠동아 정정욱 기자 jjay@donga.com▶ 연예현장 진짜 이야기  / 후방주의! 스타들의 아찔한 순간▶ 나의 아이돌을 픽♥ 해주세요. / 이번 주는 누가 1위?- Copyrights ⓒ 스포츠동아 무단 전재 및 재배포 금지 -,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=382&aid=0000759408
"콘도우 쿠니히코 락업(Lockup) 최고웹디렉터[아이뉴스24 장효원 기자] 콘도우 쿠니히코 락업(Lockup) 최고웹디렉터는 17일 코엑스에서 열린 '한-일 미디어커머스쇼 2019'에서 자사 서비스인 '라이브포털'에 대해 소개했다.락업은 2002년 시작된 플래닝&크리에이티브 전문회사다. 2017년 덴츠국제정보시스템과 공동으로 라이브커머스 추진위원회를 설립해 일본 내 라이브커머스의 추진에 힘을 쏟고 있다.라이브커머스는 탤런트나 인플루엔서가 라이브 동영상을 전달해 시청자와의 사이에 실시간 질문이나 코멘트 교환을 하면서 상품을 구입할 수 있는 이커머스 형태다.콘도우 쿠니히코 락업(Lockup) 최고웹디렉터가 17일 코엑스에서 열린 '한-일 미디어커머스쇼 2019'에서 자사 서비스인 '라이브포털'에 대해 소개하고 있다. [사진=정소희 기자]콘도우 디렉터는 ""지금까지의 인터넷 사이트나 TV홈쇼핑 등과 비교하면 실제 상품의 이미지나 매력을 더욱 생생하게, 궁금한 점은 질문을 할 수 있는 시스템이기 때문에 구매를 단념하게 하는 문제점을 해결할 수 있다""고 설명했다.라이브커머스는 두가지 형태로 분류할 수 있다. 브랜드에서 위탁받은 상품을 인플루엔서 등 저명인이 라이브방송을 통해 소개하는 방식과, 자체제작 또는 매입한 상품을 판매로 연결하는 방식이다.일본의 라이브커머스는 2017년부터 서비스가 본격적으로 시작되면서 유행의 조짐을 보였다. 하지만 지금까지도 중국 등 다른 나라에 비하면 소규모에 머무르고 있다는 설명이다.그는 ""지난해 기준 15세부터 49세 남녀 2만명 중 라이브커머스를 아는 비율은 30%로, 30대 이후는 현저하게 인지도가 줄었다""며 ""일본의 주력 소비층은 30~60대인데 이 세대에서 인지도가 낮아 라이브커머스가 유행되지 못하는 것""이라고 분석했다.이들 세대에 접근하지 못하는 이유는 먼저 판매차 측면에서 전문성이 부족한 문제가 있다는 지적이다. 라이브커머스에 참가하고 싶은 기업은 고품질의 프로그램을 만들어 소비자에게 접촉하고 싶지만 어떻게 영상을 만들고 어떤 채널로 전달해야 구매로 연결되는지 잘 알지 못한다.또 일본은 국토가 좁고 소매유통망이 충분히 발달돼 소비자가 원하는 상품을 손에 넣기 위한 노력이 크게 필요치 않다. 굳이 라이브커머스를 이용할 필요가 없는 것이다.그래서 락업은 이런 문제점들을 분석 보완한 '라이브포털'을 지난해 론칭했다. 사람과 체험을 모두 제공하는 서비스로 기존에 없었던 라이브커머스 분야를 개척하고 있다는 설명이다.콘도우 디렉터는 ""라이브포털에서는 30~50대 연령층을 타깃으로 하나밖에 없는 아티스트 제품, 지역에 대한 사회공헌 제품, 판매자 열의가 느껴지는 제품을 취급한다""며 ""앱 형태가 아닌 통상의 웹사이트로 서비스를 제공해 앱 설치의 번거로움을 제거한 특징이 있다""고 전했다.또 라이브커머스를 시작하고 싶은 기업은 락업이 보유한 스튜디오에서 설비투자없이 직접 영상을 만들 수 있다. 만든 영상은 사이트 외에도 페이스북, 트위터, 유튜브 등에서 전달할 수 있고 웹사이트 내 저장할 수도 있다는 설명이다.콘도우 디렉터는 ""우리 회사 매력은 프로그램 구성부터 인플루언서 섭외, SNS 브랜딩 판매, 제품 제고관리까지 모두 종합적으로 할 수 있다""며 ""올해에도 많은 기획을 추진하고 있다""고 전했다.한편 아이뉴스24는 창간 19주년을 맞아 5월16일부터 17일까지 서울 삼성동 코엑스 컨퍼런스룸(남) 401호에서 한국T커머스협회, 한국엠씨엔협회, 일본라이브커머스추진위원회와 공동으로 한-일 미디어커머스쇼 2019를 개최했다.장효원기자 specialjhw@inews24.com▶한중일 고수 총출동 미디어커머스 쇼 2019▶미디어커머스쇼 2019 소문내고 무료로 보세요[ⓒ 아이뉴스24 무단전재 및 재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=031&aid=0000493286
